receiverx,receivery,receivers,receivera,receiverdis,receivero,receiverdir,distance_to_nearest_def,defenderx,defendery,defenders,defendera,defenderdis,defendero,defenderdir,defenders_in_path,friends_in_path,pass_length,yards_to_go,yardline_num,yards_gained
38.04,39.87,6.98,1.75,0.69,338.75,338.22,6.653006839016477,43.24,35.72,5.99,3.39,0.6,335.58,330.24,2,2,0.0,3,29,26
82.08,11.79,4.07,1.1,0.4,167.97,174.31,0.7424284477308252,81.74,12.45,6.6,1.48,0.66,124.18,152.84,1,0,3.0,10,25,0
24.35,19.22,5.23,1.52,0.52,174.61,172.94,7.645927020316113,20.34,25.73,4.28,1.25,0.43,315.66,321.45,2,0,-3.0,7,18,16
89.34,37.34,4.13,3.29,0.43,282.98,334.87,1.1064357188739025,90.43,37.15,5.02,4.0,0.51,312.07,8.72,3,7,6.0,10,14,2
81.79,42.1,3.36,2.22,0.34,356.35,26.48,2.3745315327449332,80.51,40.1,5.5,2.0,0.56,12.53,344.82,2,10,8.0,2,22,4
95.86,15.01,6.0,2.87,0.61,230.96,183.46,0.841724420460757,96.69,14.87,4.88,0.71,0.49,254.34,205.2,3,0,2.0,9,17,2
90.49,14.68,2.74,5.09,0.29,306.98,188.95,2.2617250053885853,90.26,16.93,2.95,3.15,0.3,148.94,153.18,4,0,-7.0,10,27,28
55.91,47.56,1.22,3.33,0.12,217.51,269.7,2.6531679177918592,53.39,46.73,3.78,3.43,0.39,71.97,55.3,1,0,0.0,4,46,3
22.4,23.05,9.07,1.7,0.92,293.13,298.21,0.8631338250816045,23.25,23.2,9.34,2.39,0.94,278.18,299.6,2,2,31.0,1,43,4
17.27,51.16,5.45,4.65,0.56,295.78,344.74,3.417908717329938,13.97,50.27,7.87,2.58,0.8,49.84,24.9,0,0,0.0,8,8,1
17.54,2.49,4.86,3.86,0.51,173.74,172.16,0.5420332093147057,17.97,2.82,3.7,6.8,0.41,188.15,168.88,0,0,-1.0,7,7,1
80.38,13.02,1.01,4.19,0.1,356.72,328.13,7.966341694906126,72.43,13.53,5.94,2.57,0.59,95.91,118.51,11,11,-3.0,3,32,9
61.89,16.04,4.64,4.48,0.47,3.11,308.67,7.017292925338091,56.79,20.86,3.41,1.78,0.33,158.34,163.62,4,5,11.0,10,38,3
43.58,19.48,7.5,1.18,0.75,158.01,203.71,1.2896898852049663,44.65,20.2,7.64,1.34,0.76,191.62,194.32,3,0,11.0,7,45,1
37.92,47.03,3.36,1.36,0.34,160.02,49.42,6.129543212997195,43.0,43.6,6.22,2.81,0.63,326.11,334.62,1,0,5.0,7,23,12
71.05,37.66,2.72,3.06,0.29,200.2,200.89,2.4845522735495007,73.32,38.67,3.41,3.11,0.33,193.33,233.59,9,11,7.0,10,46,2
66.44,42.94,6.46,2.64,0.65,83.62,21.42,6.440450294816353,72.31,40.29,7.83,1.56,0.79,181.36,330.33,2,0,-4.0,15,39,8
29.61,22.22,4.53,4.47,0.46,197.64,100.11,3.7661917104682816,26.62,24.51,3.61,3.71,0.29,46.65,77.94,2,3,18.0,13,3,41
66.88,39.74,3.57,1.52,0.36,163.0,23.31,6.842696836774225,73.6,41.03,2.42,1.56,0.25,354.92,272.65,2,0,-5.0,10,38,20
90.37,34.13,6.73,1.48,0.67,167.51,140.65,4.050283940663908,93.69,36.45,5.1,2.59,0.49,170.24,182.63,10,11,3.0,10,23,9
102.33,46.3,5.88,1.49,0.59,339.04,35.55,2.691858094328152,102.43,43.61,6.52,1.5,0.64,7.61,14.94,1,0,4.0,10,11,1
102.53,42.67,2.17,2.75,0.21,189.15,179.58,1.9132433196015532,104.35,43.26,1.33,2.21,0.13,194.82,232.16,10,9,-2.0,5,6,8
76.26,20.52,7.16,0.55,0.72,345.56,308.89,2.3138928237928407,75.72,18.27,6.46,1.8,0.64,343.13,313.08,2,8,9.0,10,25,66
32.29,37.29,7.83,1.19,0.79,335.22,5.65,7.261026098286658,28.26,31.25,6.03,2.57,0.61,11.74,332.55,1,0,-2.0,10,25,7
44.64,49.11,6.86,2.3,0.7,358.27,352.55,3.210482829731377,46.28,46.35,6.99,1.91,0.69,351.16,353.44,0,0,1.0,2,33,0
68.9,7.62,3.59,2.69,0.35,115.06,145.55,5.125095121068493,64.55,10.33,4.06,5.0,0.39,115.7,124.69,0,0,3.0,6,38,4
17.25,37.24,7.76,2.08,0.76,187.11,241.96,1.1365298060323759,17.66,38.3,8.04,1.26,0.81,216.4,232.42,2,2,19.0,10,26,6
38.06,19.87,3.02,3.0,0.31,326.63,143.81,8.174136039973888,43.17,13.49,2.93,4.18,0.27,351.55,307.34,3,5,3.0,10,25,8
56.45,43.59,6.18,2.43,0.61,347.01,355.05,3.2209936355106383,56.53,40.37,5.36,1.25,0.53,351.79,6.26,1,0,4.0,5,41,0
65.71,49.68,5.72,2.61,0.58,171.1,297.37,4.477253622478847,63.64,45.71,6.63,2.91,0.65,3.45,329.91,0,0,19.0,4,26,15
87.35,16.62,0.71,1.59,0.07,333.64,176.49,5.322875162917113,82.12,17.61,2.73,1.54,0.27,146.1,154.3,1,11,-2.0,10,25,5
45.59,33.94,3.0,3.38,0.32,137.21,209.97,2.283199509460358,44.1,35.67,5.87,4.27,0.58,186.67,164.8,5,1,14.0,24,49,0
33.6,52.76,6.81,2.26,0.69,230.31,11.44,3.7110106440159942,30.5,50.72,6.45,4.61,0.64,355.96,24.68,0,0,11.0,10,35,0
31.38,6.41,5.49,1.78,0.56,337.39,219.89,7.294799517464479,27.09,12.31,8.01,1.23,0.8,174.0,185.5,1,0,2.0,10,24,11
25.18,39.06,1.51,2.0,0.15,190.46,91.97,1.8410051602317694,23.4,39.53,5.09,1.96,0.51,111.8,97.25,2,0,-3.0,10,11,0
32.79,12.7,5.96,1.72,0.61,8.42,178.53,4.250270579621962,35.61,15.88,6.17,0.31,0.61,202.02,178.54,1,11,-2.0,10,25,5
43.05,18.41,7.02,1.8,0.71,193.43,172.53,0.5235456045083378,42.8,18.87,8.14,1.11,0.82,163.29,172.59,1,0,6.0,7,28,0
64.68,29.78,4.29,3.34,0.44,114.83,229.54,2.4368011818775894,63.82,32.06,5.78,1.19,0.58,174.64,212.45,5,4,10.0,2,37,0
64.61,30.85,5.47,0.55,0.54,185.35,193.54,5.942432162002353,58.7,30.23,3.66,5.64,0.35,117.17,122.83,4,11,4.0,16,41,4
31.15,40.37,7.58,3.17,0.77,285.83,346.3,0.8563293758829025,31.78,39.79,8.84,1.76,0.89,340.02,349.46,1,11,9.0,10,13,0
64.29,21.14,1.87,4.74,0.21,19.71,339.36,9.892067529086127,55.82,16.03,4.41,4.87,0.47,348.17,292.97,3,0,21.0,10,25,12
78.91,26.29,4.31,4.69,0.43,231.37,186.7,2.117404071026597,79.94,28.14,5.27,0.93,0.53,176.46,128.65,2,10,10.0,10,42,2
88.9,34.59,9.27,1.1,0.93,8.04,353.76,2.7014810752622336,90.38,32.33,8.9,1.15,0.89,347.94,357.11,1,0,5.0,6,26,11
101.85,44.52,8.41,1.24,0.85,342.68,15.72,2.2901964981197627,102.52,42.33,8.19,1.02,0.82,5.52,14.02,1,0,2.0,10,10,6
64.94,27.78,7.47,1.92,0.75,70.15,348.27,3.5070785562915487,65.8,24.38,6.19,1.21,0.61,155.94,327.61,3,11,21.0,10,25,5
54.01,49.35,2.26,2.31,0.23,174.31,24.68,5.593576673292325,57.92,45.35,5.92,1.32,0.59,337.06,345.77,1,2,3.0,10,41,4
62.59,10.94,5.18,1.79,0.52,33.92,184.98,4.2174162706567095,66.8,10.69,6.18,1.71,0.61,233.07,227.02,0,0,4.0,3,48,0
49.04,32.97,4.72,0.35,0.47,318.49,359.52,4.202879964976401,51.63,36.28,3.42,4.69,0.33,240.84,263.75,2,0,1.0,8,38,1
88.67,43.45,8.72,3.04,0.88,169.32,90.25,7.776914555271906,84.37,36.97,9.2,1.17,0.93,27.26,57.94,0,1,40.0,6,40,20
78.53,51.28,2.63,1.26,0.25,219.44,282.65,6.729673097558308,76.75,44.79,6.88,1.37,0.68,358.87,351.14,3,1,8.0,10,25,8
46.59,27.37,7.85,1.47,0.79,18.9,346.4,2.2398660674245705,46.12,25.18,8.77,0.53,0.88,353.15,355.15,4,0,14.0,10,50,2
44.71,41.83,3.83,2.27,0.39,177.98,198.74,4.120436870041814,41.13,43.87,6.27,1.93,0.63,142.1,129.36,10,11,0.0,11,35,2
46.44,7.55,6.04,2.9,0.61,290.63,189.18,1.210041321608482,47.65,7.54,5.99,1.02,0.6,222.2,221.09,0,0,3.0,10,32,0
58.87,33.17,5.1,2.54,0.53,343.17,115.7,4.7314374137253505,62.28,36.45,4.87,5.14,0.48,188.1,165.47,4,0,15.0,7,35,6
75.96,27.91,7.7,1.48,0.77,13.89,352.29,3.9775620673975616,73.03,25.22,7.86,1.45,0.78,0.93,358.74,2,0,10.0,10,25,5
63.71,24.31,6.82,1.59,0.68,317.07,325.1,1.4066271716414391,62.56,23.5,6.49,1.33,0.65,356.2,9.14,6,0,8.0,10,40,1
98.82,7.82,7.08,2.14,0.71,183.55,189.54,5.271479868120523,94.8,11.23,7.58,2.24,0.75,159.07,184.04,0,0,1.0,10,10,7
91.52,44.39,4.7,1.77,0.48,3.15,338.49,7.794793133881105,83.74,44.87,6.35,4.46,0.62,63.22,43.08,2,3,1.0,2,18,6
69.63,22.88,3.21,2.53,0.31,300.22,246.96,4.111508239077241,72.42,25.9,3.32,2.28,0.35,259.11,254.39,6,3,-3.0,6,43,16
56.51,33.73,3.37,2.76,0.34,252.61,310.23,7.741950658587276,59.88,26.76,4.2,2.6,0.45,297.56,339.74,6,3,-3.0,10,44,10
22.24,23.25,3.43,2.32,0.35,42.92,11.01,0.3352610922848015,21.92,23.35,3.05,3.01,0.28,91.96,12.32,10,11,4.0,3,16,0
33.2,41.24,5.66,1.33,0.57,129.52,22.33,3.8246045547219625,36.96,41.94,5.15,1.32,0.52,265.52,318.9,1,5,0.0,12,23,3
81.11,52.96,6.8,1.68,0.69,309.69,356.07,3.5422732813830176,83.97,50.87,5.65,1.22,0.56,301.32,336.33,0,0,13.0,15,42,0
11.49,20.58,0.47,3.42,0.03,122.75,126.54,0.8906739021662203,10.71,21.01,3.51,3.51,0.36,97.7,49.68,5,7,5.0,7,7,0
50.88,20.8,2.31,3.28,0.23,52.33,46.77,2.8304416616492896,50.83,23.63,5.98,1.64,0.6,180.13,162.89,9,10,-3.0,6,43,6
64.13,16.24,3.97,3.03,0.4,353.43,42.76,1.0927488274988015,64.67,15.29,4.59,2.12,0.47,347.48,16.58,6,2,6.0,3,46,3
78.42,-0.12,3.98,1.27,0.4,250.26,226.1,0.7582216034906946,78.92,0.45,5.0,1.68,0.51,226.03,243.53,0,9,13.0,10,45,0
97.84,8.78,7.07,1.36,0.71,192.9,156.42,2.4025195108468944,97.73,11.18,9.27,0.49,0.93,184.89,158.24,2,1,15.0,6,28,5
69.6,27.4,5.14,3.24,0.52,64.68,0.88,1.0965856099730666,68.6,27.85,3.73,3.52,0.34,96.06,62.88,4,11,17.0,16,24,0
23.18,31.06,5.54,2.67,0.56,289.1,318.28,1.1045361017187272,24.28,30.96,5.98,3.03,0.61,323.36,330.52,3,2,6.0,17,21,3
20.88,2.99,2.68,2.68,0.28,331.64,198.71,1.620030863903524,22.06,4.1,7.46,3.99,0.74,234.04,209.5,0,6,0.0,23,8,5
27.94,46.5,5.73,3.49,0.58,272.76,338.05,1.3086252328302375,29.07,47.16,5.16,2.55,0.53,329.34,280.49,1,0,6.0,18,13,0
41.99,1.11,4.94,3.06,0.51,146.93,174.06,4.22328071527338,38.55,3.56,5.63,3.31,0.57,132.74,156.03,0,0,18.0,6,50,0
43.49,37.81,6.5,1.33,0.65,356.33,349.1,7.745844046971257,35.83,38.96,6.24,2.54,0.61,59.92,46.1,2,11,-2.0,10,32,6
30.91,34.14,7.28,2.91,0.74,13.54,333.41,1.2021647141718994,31.77,33.3,7.98,2.52,0.8,349.65,342.28,3,0,6.0,6,28,12
38.58,27.04,1.92,4.19,0.17,249.34,243.15,0.7802563681252476,39.36,27.02,4.71,3.76,0.47,247.09,271.45,5,9,4.0,5,25,0
61.39,45.04,2.75,6.19,0.26,204.95,105.4,6.448573485663321,65.19,39.83,5.36,4.02,0.56,288.06,2.51,1,1,19.0,10,31,11
85.62,5.49,7.93,1.62,0.8,249.93,164.94,2.0302709178826372,87.54,4.83,6.33,2.91,0.63,209.64,236.58,1,0,14.0,10,39,2
96.12,27.38,2.54,4.52,0.26,269.21,113.07,3.742298758784497,96.8,23.7,5.38,1.37,0.53,1.62,349.54,4,2,13.0,14,27,1
72.09,10.95,2.34,2.8,0.21,38.85,171.22,1.1063905277974926,71.13,10.4,2.68,3.05,0.29,75.25,134.26,2,11,10.0,7,28,0
70.85,35.97,4.46,2.04,0.45,274.29,305.1,5.303734533326502,75.45,33.33,6.3,2.96,0.64,323.35,314.88,3,3,0.0,10,38,13
20.25,45.69,7.45,2.28,0.75,344.68,15.55,4.633659460944445,19.23,41.17,8.7,1.22,0.87,19.84,30.04,1,0,5.0,10,5,10
36.56,44.65,3.5,2.82,0.34,138.07,4.49,0.9507891459203774,36.8,43.73,4.46,4.97,0.44,354.27,341.1,0,0,7.0,10,20,0
102.18,33.08,3.93,3.62,0.39,234.54,335.88,7.343766063812227,96.71,28.18,5.12,1.06,0.51,350.34,332.06,4,0,-6.0,6,14,14
61.38,6.06,3.16,1.55,0.32,130.44,192.5,3.0969016774834817,58.56,7.34,3.85,2.16,0.4,119.67,170.46,0,0,27.0,11,21,4
43.85,26.7,1.58,4.63,0.18,119.9,236.77,1.1780067911519003,43.14,25.76,3.87,4.12,0.41,342.38,339.68,3,0,14.0,10,48,0
73.61,36.79,2.74,3.92,0.28,189.12,237.26,0.27166155414412574,73.64,37.06,2.58,5.3,0.27,204.22,236.04,6,2,2.0,2,33,3
49.69,19.4,4.85,3.08,0.48,268.05,221.0,3.741897914160676,50.42,23.07,3.56,1.67,0.36,229.52,173.95,5,2,-3.0,7,37,18
43.0,10.26,6.64,1.99,0.67,12.95,197.62,0.46518813398452147,42.8,10.68,6.86,1.67,0.7,208.92,206.43,1,0,1.0,10,32,0
44.43,40.56,4.11,3.63,0.41,45.45,17.19,3.367283771825592,45.62,43.71,0.69,0.48,0.07,234.06,234.87,2,0,1.0,9,33,4
66.47,-0.72,5.0,1.9,0.93,72.67,146.04,2.139252205795287,65.97,1.36,5.17,1.0,0.53,173.64,138.15,0,0,11.0,10,31,0
14.5,18.55,4.51,3.03,0.46,44.03,159.38,5.940143095919493,20.28,19.92,4.57,2.97,0.47,209.13,218.07,4,11,-4.0,10,8,3
20.73,13.89,1.3,2.74,0.12,2.13,7.02,2.7682846674429986,23.2,12.64,4.15,0.71,0.41,292.95,307.74,9,11,3.0,11,7,1
53.77,11.14,6.65,2.72,0.66,231.61,201.47,5.43737068811756,49.0,13.75,1.3,2.16,0.15,353.7,241.53,2,0,-6.0,7,39,17
37.03,16.78,3.03,2.23,0.31,65.14,119.82,10.509543282179298,46.42,21.5,5.88,1.51,0.58,218.95,222.41,5,5,0.0,10,25,9
60.1,47.57,5.24,2.3,0.52,15.22,19.59,11.172430353329577,68.04,39.71,6.84,1.29,0.68,338.57,342.78,2,0,3.0,10,47,9
75.59,6.54,6.04,1.06,0.6,205.12,166.7,9.451904569979531,80.36,14.7,7.22,1.1,0.72,186.31,183.77,2,0,0.0,5,36,4
79.0,5.58,6.14,1.3,0.61,115.18,151.79,4.485287058817972,82.27,8.65,7.74,1.97,0.77,208.77,201.52,2,0,0.0,1,32,5
92.73,23.09,3.29,3.24,0.34,184.12,62.7,3.8403775856027416,96.52,22.47,3.18,1.44,0.32,286.57,306.16,4,3,9.0,10,27,3
109.46,24.53,8.5,1.09,0.85,322.58,40.94,2.4722661669003214,107.82,22.68,6.03,2.01,0.58,4.29,62.41,5,2,14.0,10,15,1
32.82,9.55,4.12,2.16,0.4,83.56,150.96,4.24379547103769,36.85,10.88,3.21,3.38,0.32,247.26,189.61,2,3,-3.0,10,25,6
75.05,5.47,4.7,1.72,0.48,112.83,187.2,1.8087841220001828,73.26,5.73,6.08,0.17,0.6,107.86,144.63,0,0,3.0,10,32,1
48.56,27.2,5.99,1.33,0.61,9.85,22.0,8.180867924615333,41.31,30.99,4.5,4.52,0.45,141.0,150.28,3,0,11.0,3,27,38
92.29,13.33,0.1,1.35,0.01,358.46,85.64,1.3288340754209953,93.46,12.7,4.11,1.71,0.39,303.38,290.1,1,1,5.0,9,23,1
100.53,13.67,2.54,1.95,0.25,328.76,302.2,5.961417616641204,94.57,13.54,4.79,1.95,0.48,93.64,83.46,8,9,0.0,17,9,8
83.02,26.87,3.34,3.31,0.32,6.2,28.22,5.410924135487385,77.87,25.21,2.92,0.9,0.3,112.54,151.37,3,2,3.0,10,31,10
72.34,51.68,2.47,6.09,0.26,344.49,354.61,2.144621178670015,73.99,50.31,5.68,4.61,0.58,337.06,24.01,0,0,20.0,10,42,3
33.37,12.13,5.51,1.74,0.56,173.75,146.95,9.985834967592847,43.25,13.58,6.47,1.07,0.64,240.29,228.3,4,0,3.0,16,19,10
94.7,35.15,5.95,2.45,0.6,271.94,345.37,4.302615483633179,94.85,30.85,3.44,4.15,0.35,20.51,7.36,2,0,-8.0,10,23,17
61.04,15.12,6.15,2.68,0.62,133.1,190.8,5.96138406747963,57.13,10.62,3.97,6.17,0.39,88.64,96.26,2,0,5.0,10,44,2
40.92,22.34,5.28,2.15,0.53,345.36,322.56,2.9086938649503833,43.06,24.31,4.88,2.93,0.49,201.71,251.15,4,2,6.0,10,38,5
18.49,31.19,7.61,3.16,0.76,344.05,337.98,1.2868954891520903,17.68,30.19,7.49,2.64,0.74,6.26,359.54,2,5,5.0,10,15,7
29.64,14.71,6.41,2.89,0.64,97.71,140.88,8.767496792129437,32.25,23.08,5.2,2.9,0.55,181.93,177.56,5,2,-8.0,10,27,12
46.06,15.81,2.57,3.26,0.24,344.21,92.43,3.1249319992601428,47.7,18.47,4.19,3.02,0.4,204.91,193.27,0,0,4.0,6,31,5
49.92,36.58,6.68,0.99,0.67,336.88,351.17,3.7778565351267623,53.61,37.39,7.0,1.74,0.69,296.62,308.5,1,0,0.0,10,40,2
88.66,36.55,1.57,2.42,0.15,204.63,143.85,0.5456189146281467,88.25,36.91,3.69,3.53,0.37,128.33,101.67,8,11,4.0,10,18,0
31.01,24.56,3.73,1.77,0.37,320.92,30.6,2.4467529503405125,29.3,22.81,3.89,0.9,0.4,12.97,48.02,4,3,1.0,10,20,3
33.04,22.72,3.33,2.25,0.34,2.56,65.27,8.328036983587426,24.85,21.21,2.72,1.97,0.29,77.87,121.46,8,5,1.0,19,21,12
29.48,35.2,5.07,2.98,0.51,60.38,231.49,0.40706264874095255,29.29,35.56,4.78,4.64,0.49,174.68,234.05,1,0,39.0,6,40,1
30.72,15.82,3.33,4.77,0.34,312.93,331.4,2.5052145616693187,29.28,13.77,1.64,4.47,0.19,355.28,10.97,9,11,-1.0,10,20,6
10.62,0.57,7.76,4.41,0.79,321.25,239.95,2.6888287412923866,8.79,2.54,8.52,2.63,0.86,160.84,185.46,1,0,14.0,5,15,1
67.47,42.96,9.02,2.01,0.91,1.17,351.6,0.5860034129593454,67.22,42.43,9.48,0.94,0.95,349.83,1.92,0,0,16.0,10,27,2
30.48,19.34,6.1,1.17,0.62,238.37,163.31,1.5519342769589175,31.86,20.05,8.06,1.88,0.81,198.58,192.01,1,0,1.0,10,20,0
40.84,5.3,6.47,1.76,0.65,228.77,168.36,1.1476933388322852,41.7,6.06,6.99,1.39,0.69,191.25,185.99,1,0,9.0,9,21,2
47.78,32.01,6.97,1.1,0.7,356.62,18.9,5.468793285542983,53.24,31.7,6.45,2.53,0.63,323.54,334.16,4,3,3.0,8,34,4
60.15,44.52,8.33,4.91,0.86,351.31,354.35,2.179380645963439,59.86,42.36,9.25,3.26,0.93,349.29,342.2,0,0,34.0,10,16,1
10.25,21.62,6.84,1.19,0.69,334.29,309.9,1.8092263539977542,9.08,20.24,6.93,1.77,0.69,353.83,348.0,2,2,19.0,9,20,1
90.91,10.03,2.56,4.32,0.27,89.9,121.21,9.228526426250292,84.3,16.47,5.93,2.69,0.59,125.22,137.31,3,3,2.0,15,22,20
94.42,37.77,4.16,3.82,0.42,195.78,196.84,3.0183770473550804,92.87,40.36,1.85,4.21,0.19,153.9,154.58,10,11,-2.0,10,17,10
49.46,49.53,7.57,2.58,0.76,24.4,21.14,0.9192388155425097,50.11,48.88,7.7,3.63,0.78,346.34,3.15,0,0,5.0,10,33,4
51.23,42.59,2.51,4.35,0.27,246.08,2.96,1.7228464818433518,52.64,41.6,5.63,1.56,0.56,329.62,346.05,0,0,1.0,3,40,16
97.62,51.88,4.75,3.0,0.47,305.4,30.19,1.0312128781197425,98.65,51.83,6.38,3.32,0.63,312.86,334.72,1,2,9.0,10,22,1
103.68,35.08,7.11,2.13,0.71,147.68,146.3,3.9845325949225203,107.65,35.42,5.4,3.03,0.53,246.48,213.07,5,5,4.0,10,12,7
54.03,22.2,4.43,4.42,0.45,171.45,209.91,1.0090094152187044,54.98,21.86,4.91,5.32,0.51,343.29,211.09,2,0,17.0,2,38,1
50.31,10.35,5.86,0.97,0.58,167.93,182.89,4.845172855533639,47.17,14.04,5.35,3.21,0.52,156.87,175.48,1,0,4.0,10,44,4
30.45,40.75,6.25,1.13,0.63,223.76,256.49,2.7388501236832954,33.18,40.97,6.67,1.03,0.66,257.61,267.66,3,4,15.0,2,36,10
35.98,27.43,1.72,0.61,0.17,168.11,69.22,8.416489767117875,29.76,21.76,1.82,3.17,0.16,24.23,89.84,6,4,1.0,10,24,8
50.3,15.6,1.26,5.26,0.15,330.72,199.64,1.876832437912349,52.14,15.23,5.73,2.52,0.57,276.89,253.79,1,0,3.0,10,37,6
62.97,35.68,0.84,2.16,0.07,246.03,240.1,1.1576268828944867,63.57,34.69,4.84,2.41,0.48,314.42,330.27,7,11,7.0,1,46,0
83.17,29.38,2.33,0.38,0.23,180.19,128.5,5.330637860519132,78.31,27.19,3.84,1.32,0.4,83.65,84.25,6,3,2.0,10,29,2
88.83,40.26,2.98,1.66,0.3,94.69,61.5,7.60655638249004,93.32,34.12,5.5,1.5,0.54,327.31,346.6,4,2,3.0,6,25,9
100.42,16.53,0.88,3.98,0.09,274.58,72.66,1.7244709333589787,100.85,18.2,4.11,4.31,0.41,225.08,197.56,6,3,3.0,10,13,3
46.67,38.39,4.2,4.07,0.44,331.74,355.77,5.1837534663600655,51.74,39.47,5.45,3.93,0.54,286.21,314.68,2,0,3.0,10,33,3
65.63,37.93,3.04,0.44,0.3,191.13,195.95,3.1049798711102716,63.1,36.13,6.92,3.77,0.69,46.26,53.76,10,10,-2.0,8,46,6
59.67,29.59,2.03,2.41,0.2,234.71,109.83,2.5660280590827527,61.2,27.53,4.73,2.73,0.46,296.55,321.64,6,0,3.0,10,46,2
63.72,10.66,8.47,3.54,0.85,207.08,165.52,2.2610838109190023,63.79,12.92,6.16,2.61,0.63,192.55,178.2,1,11,1.0,3,47,7
77.77,39.39,1.39,1.91,0.13,241.39,244.18,1.4903019828209405,79.26,39.42,4.71,2.43,0.46,274.01,278.85,8,11,8.0,11,40,2
91.52,22.45,4.44,2.18,0.44,56.52,146.11,5.055422830980611,92.39,27.43,3.1,1.49,0.32,190.26,142.97,3,0,-1.0,12,18,9
105.43,29.01,5.98,1.59,0.61,195.38,132.02,1.8808774548066598,106.64,30.45,6.15,0.5,0.6,188.4,167.49,5,4,5.0,4,10,5
72.86,19.04,8.24,2.16,0.82,181.87,193.24,3.8981021023056903,69.82,21.48,8.54,0.69,0.86,161.51,183.62,3,0,2.0,13,35,6
76.98,13.36,5.1,2.39,0.52,44.19,203.33,2.9222765098464,74.32,12.15,3.92,5.3,0.38,53.14,122.39,2,0,12.0,10,21,1
68.88,18.43,1.27,1.67,0.13,10.38,331.42,2.4498367292536014,66.47,18.87,4.27,2.76,0.41,51.56,95.47,5,10,5.0,8,36,1
51.65,5.22,6.83,2.37,0.69,353.42,224.73,3.7250771804084812,52.16,8.91,7.75,3.2,0.79,203.31,199.81,2,0,20.0,20,37,6
35.27,28.62,1.27,0.25,0.13,299.53,80.6,1.8500270268296062,35.26,30.47,4.6,0.46,0.46,188.89,179.05,5,4,8.0,15,17,1
88.15,36.45,4.71,3.14,0.48,349.02,345.58,5.294988196398543,93.1,34.57,1.86,3.54,0.2,222.38,19.28,3,0,-4.0,10,25,18
65.52,46.68,4.36,2.66,0.45,146.97,355.03,4.086477700905755,61.44,46.91,4.81,2.77,0.48,48.61,28.02,1,0,5.0,10,39,3
55.36,34.8,8.26,0.91,0.83,28.87,354.36,2.12433519012419,53.78,33.38,9.27,0.41,0.93,7.71,357.06,1,0,3.0,8,48,5
50.29,8.56,5.06,1.99,0.51,340.08,195.74,4.2744356352622725,46.07,9.24,5.15,2.05,0.53,89.29,146.4,1,0,1.0,11,41,6
34.95,9.63,5.76,0.92,0.58,185.21,153.82,6.843515178619826,38.94,15.19,4.49,3.97,0.47,199.93,175.73,1,0,0.0,10,25,5
51.12,19.22,4.2,5.01,0.44,69.09,13.42,1.7600568172647169,52.65,20.09,4.22,1.46,0.42,283.63,289.76,7,0,11.0,5,30,1
49.18,19.29,3.91,3.21,0.36,259.55,11.02,1.1269871339105897,49.92,20.14,4.97,1.25,0.5,242.18,274.78,7,0,10.0,23,29,0
50.93,6.55,3.53,1.52,0.37,316.45,154.22,5.772910877538298,56.36,8.51,5.02,1.67,0.5,237.74,214.27,2,3,2.0,13,39,4
81.13,51.69,6.61,1.74,0.68,118.33,3.96,1.502165104108067,79.71,51.2,7.3,0.78,0.73,17.58,37.56,0,0,5.0,11,24,0
79.24,40.88,5.96,2.32,0.6,46.5,346.32,2.1228518554058375,77.88,39.25,6.55,1.94,0.64,16.52,356.69,0,0,2.0,6,29,9
69.48,42.22,5.79,0.88,0.58,359.93,335.2,8.518039680583794,62.65,37.13,5.02,3.09,0.51,15.02,19.27,2,3,-1.0,8,42,11
31.04,45.38,4.1,3.7,0.42,114.25,31.89,4.6946032846237395,35.72,45.01,5.77,1.75,0.59,279.59,316.86,1,0,1.0,10,20,8
48.21,18.15,5.47,3.79,0.55,349.56,38.41,0.7615773105863922,48.59,17.49,6.78,0.42,0.67,25.49,354.5,9,11,4.0,10,34,3
99.53,44.21,8.42,1.99,0.85,14.34,346.66,4.50324327568476,98.07,39.95,8.75,1.56,0.87,349.21,334.41,0,0,2.0,10,8,10
84.88,8.45,6.96,1.88,0.69,182.51,177.04,3.7540644640176297,81.89,10.72,7.48,1.16,0.74,159.43,165.84,1,0,5.0,10,20,5
78.02,18.38,3.76,3.83,0.37,243.71,175.2,2.745541840875857,77.34,21.04,2.92,1.99,0.32,154.6,150.81,2,0,-6.0,2,38,18
54.79,21.99,6.43,2.93,0.64,12.88,337.28,4.016590594023741,53.58,18.16,5.63,3.53,0.55,342.97,328.13,4,5,5.0,10,50,16
10.32,49.3,9.49,2.09,0.96,352.27,333.17,2.8202836736753976,12.44,47.44,8.79,3.41,0.89,333.38,351.79,0,0,4.0,1,5,1
60.56,16.02,4.22,2.4,0.4,187.26,215.01,0.9213576938409979,60.96,16.85,6.19,1.59,0.53,185.92,184.72,2,4,4.0,10,44,4
19.09,1.74,4.18,1.31,0.42,116.15,224.58,1.4319916200872125,19.34,3.15,3.04,1.33,0.31,115.0,248.41,0,0,20.0,14,31,3
26.03,11.76,0.62,1.12,0.07,295.43,245.25,6.485098303032886,19.57,11.19,2.96,2.24,0.28,82.1,111.39,2,2,6.0,22,22,3
26.01,23.47,2.43,0.75,0.25,230.95,146.02,1.5420765220960986,27.07,24.59,5.4,0.32,0.54,219.58,205.91,3,5,4.0,11,12,1
